Fecha,Hora,Temperatura (°C),Humedad (%)
2025-10-14,20:05:39,24.0,46.7
2025-10-14,20:05:39,24.0,46.7
2025-10-14,20:05:39,24.0,46.6
2025-10-14,20:05:39,24.0,46.6
2025-10-14,20:05:39,24.0,46.6
2025-10-14,20:05:39,24.0,46.6
2025-10-14,20:05:39,24.0,46.6
2025-10-14,20:05:39,24.0,46.6
2025-10-14,20:05:39,24.0,46.6
2025-10-14,20:05:39,24.0,46.6
2025-10-14,20:05:40,24.0,46.6
2025-10-14,20:05:40,24.0,46.6
2025-10-14,20:05:40,24.0,46.6
2025-10-14,20:05:40,24.1,46.6
2025-10-14,20:05:40,24.1,46.6
2025-10-14,20:05:40,24.1,46.6
2025-10-14,20:05:40,24.0,46.6
2025-10-14,20:05:40,24.1,46.5
2025-10-14,20:05:40,24.1,46.6
2025-10-14,20:05:40,24.1,46.6
2025-10-14,20:05:41,24.1,46.5
2025-10-14,20:05:41,24.1,46.6
2025-10-14,20:05:41,24.1,46.6
2025-10-14,20:05:41,24.1,46.5
2025-10-14,20:05:41,24.1,46.6
2025-10-14,20:05:41,24.1,46.6
2025-10-14,20:05:41,24.1,46.7
2025-10-14,20:05:41,24.1,46.7
2025-10-14,20:05:41,24.1,46.8
2025-10-14,20:05:41,24.1,46.7
2025-10-14,20:05:41,24.1,46.8
2025-10-14,20:05:41,24.1,46.7
2025-10-14,20:05:41,24.1,46.7
2025-10-14,20:05:41,24.1,46.7
2025-10-14,20:05:41,24.1,46.7
2025-10-14,20:05:41,24.1,46.7
2025-10-14,20:05:41,24.0,46.6
2025-10-14,20:05:41,24.1,46.7
2025-10-14,20:05:41,24.0,46.7
2025-10-14,20:05:41,24.0,46.8
2025-10-14,20:05:41,24.0,46.8
2025-10-14,20:05:41,24.0,46.8
2025-10-14,20:05:41,24.0,46.8
2025-10-14,20:05:41,24.0,46.7
2025-10-14,20:05:41,24.0,46.6
2025-10-14,20:05:41,23.9,46.7
2025-10-14,20:05:41,24.0,46.7
2025-10-14,20:05:44,24.0,46.7
2025-10-14,20:05:46,24.0,46.7
